"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LRRN1",236.5471,-0.514344,0.3259165,-1.578147,0.1145319,0.1838559
"LRRN2",240.8929,3.270446,0.4750795,6.883997,5.819597e-12,9.947385e-11
"LRRN3",269.7452,-2.826017,0.4001022,-7.063238,1.626667e-12,3.014454e-11
"LRRN4",26.84475,-0.1051884,0.7246275,-0.145162,0.8845829,0.9153804
"LRRN4CL",26.49022,-0.5011932,0.3812584,-1.314576,0.1886523,0.2753954
"LRRTM1",2.57481,-0.498756,1.009633,-0.4939973,0.6213081,0.704124
"LRRTM2",17.71459,1.097117,0.6691734,1.639511,0.101107,0.1660513
"LRRTM3",15.97029,-4.565237,1.722657,-2.650114,0.008046466,0.01992838
"LRRTM4",10.5765,0.625206,0.6834993,0.9147135,0.360342,0.460224
"LRSAM1",448.8408,1.375081,0.2019685,6.808394,9.869424e-12,1.615858e-10
"LRTM2",283.9754,-0.8301653,0.6468301,-1.283437,0.1993392,0.2879595
"LRTOMT",497.7076,-1.761473,0.5563442,-3.166157,0.001544672,0.004803203
"LRWD1",576.0291,0.4096586,0.2216754,1.848011,0.06460077,0.1150114
"LSAMP",1073.776,-1.639244,0.7426662,-2.207242,0.02729712,0.05621865
"LSAMP-AS1",1.136215,-3.642832,1.568384,-2.322666,0.02019713,0.04363952
"LSG1",2377.104,-0.09229307,0.1577147,-0.58519,0.55842,0.6480332
"LSM1",885.5245,-0.04442486,0.3428679,-0.1295685,0.8969079,0.9243774
"LSM10",442.0125,1.388312,0.3607441,3.848466,0.0001188596,0.0004964586
"LSM11",505.2949,-0.4089045,0.211454,-1.933775,0.05314077,0.09795838
"LSM12",1427.021,-0.3164677,0.2429315,-1.302704,0.1926759,0.2799974
"LSM12P1",21.43375,-0.1854725,0.3968321,-0.4673828,0.640226,0.720599
"LSM14A",4061.639,-0.8664184,0.2387994,-3.628227,0.0002853741,0.00108353
"LSM14B",2718.489,-0.05423282,0.3050614,-0.1777767,0.8588983,0.8959353
"LSM2",1387.431,-1.171792,0.1862475,-6.291584,3.142429e-10,4.088524e-09
"LSM3",1037.767,-1.732631,0.180193,-9.615418,6.882926e-22,4.009878e-20
"LSM3P5",3.669957,-0.5721905,0.8232555,-0.6950339,0.487034,0.5829233
"LSM4",4002.285,-0.3795527,0.2299675,-1.650462,0.09884851,0.1632117
"LSM5",1495.212,-0.8486303,0.2272234,-3.734784,0.0001878765,0.0007469117
"LSM6",356.9236,-1.857235,0.2473447,-7.508691,5.972144e-14,1.356662e-12
"LSM7",1975.992,-0.594305,0.2091825,-2.841083,0.004496057,0.01209269
"LSMEM1",71.0293,1.272975,0.5173025,2.460794,0.01386299,0.03167455
"LSMEM2",5.94967,-0.183222,0.6819244,-0.2686838,0.788173,0.8421393
"LSP1",31.95526,-4.70789,0.8391969,-5.609995,2.023325e-08,1.903474e-07
"LSR",2545.33,0.2274704,0.2777294,0.819036,0.4127659,0.5126814
"LSS",1614.285,0.7000235,0.1792277,3.905777,9.392328e-05,0.0004020929
"LST1",1.058658,-0.4094665,1.267208,-0.3231248,0.7466007,0.8093436
"LTA",4.035729,0.15488,0.5357485,0.2890908,0.7725119,0.82959
"LTA4H",1229.917,0.3916914,0.2119639,1.847915,0.06461459,0.1150148
"LTB",18.236,-2.806576,1.184611,-2.369195,0.01782684,0.03919718
"LTB4R",1135.917,1.581426,0.2328356,6.792027,1.105686e-11,1.798686e-10
"LTB4R2",185.7471,3.335135,0.3544039,9.410548,4.935554e-21,2.628911e-19
"LTBP1",206.0805,-1.073571,1.110862,-0.9664311,0.3338285,0.4331067
"LTBP2",174.5469,-1.030072,0.2813062,-3.661745,0.0002505035,0.0009656849
"LTBP3",1858.527,1.540749,0.2543609,6.057333,1.383969e-09,1.592647e-08
"LTBP4",1166.393,-1.758305,0.7754179,-2.267559,0.02335612,0.04928544
"LTBR",1112.639,1.794085,0.4416293,4.062424,4.856586e-05,0.0002251112
"LTC4S",2.59085,3.786536,1.017891,3.719982,0.0001992371,0.0007853771
"LTF",11.20213,0.04648102,0.5789439,0.08028587,0.9360099,0.9527589
"LTK",46.24589,2.470039,0.7178518,3.440875,0.0005798363,0.002024287
"LTN1",1643.013,-0.9939678,0.2739036,-3.628896,0.0002846358,0.001081461
"LTV1",766.8972,-0.0561902,0.2999934,-0.1873048,0.8514217,0.8905946
"LUC7L",2986.551,1.308328,0.2586352,5.058584,4.223817e-07,3.072706e-06
"LUC7L2",385.8271,-9.479637,0.448673,-21.12816,4.382554e-99,6.450197e-96
"LUC7L3",15421.86,-1.435279,0.3636263,-3.947127,7.909462e-05,0.0003456481
"LUCAT1",69.81075,1.571237,1.309642,1.199745,0.2302384,0.3235695
"LUM",2.299389,-5.173218,2.82257,-1.832804,0.06683173,0.1183404
"LURAP1",173.3834,2.183787,0.4552886,4.796491,1.614695e-06,1.038247e-05
"LURAP1L",243.2691,-1.830991,0.3450991,-5.305696,1.122438e-07,9.14831e-07
"LUZP1",639.5101,-2.275668,0.5024688,-4.528973,5.927102e-06,3.366074e-05
"LUZP2",52.62599,-7.618998,0.8765707,-8.691823,3.566686e-18,1.386315e-16
"LXN",109.699,-0.4305867,0.9823224,-0.4383354,0.6611431,0.7379469
"LY6E",923.0884,-0.08814426,0.3004487,-0.2933754,0.7692352,0.8270974
"LY6G5B",252.0621,2.831013,0.4811168,5.884253,3.998556e-09,4.258021e-08
"LY6G5C",38.69582,1.240773,0.3113907,3.984619,6.758861e-05,0.0003020694
"LY6G6C",8.436439,2.447594,0.8131184,3.010132,0.002611339,0.007582917
"LY6G6E",1.565165,3.061826,1.705436,1.795333,0.07260063,0.1267768
"LY6H",80.43181,8.286592,1.175418,7.049914,1.790288e-12,3.293659e-11
"LY6K",77.37095,-1.539936,0.6203486,-2.482371,0.01305112,0.03008751
"LY75",33.38275,-1.63901,1.020715,-1.605747,0.1083295,0.1758271
"LY86-AS1",1.718715,-2.881889,1.458271,-1.976236,0.048128,0.09021057
"LY9",11.22867,0.2729625,0.6019485,0.4534649,0.650214,0.7286441
"LY96",5.994521,-0.3880913,0.8519758,-0.4555191,0.6487358,0.7274248
"LYAR",599.5017,-1.010195,0.3519292,-2.87045,0.004098886,0.01117166
"LYG1",60.81118,-0.03591002,0.4799442,-0.07482124,0.9403569,0.9555978
"LYG2",1.255914,-1.749264,0.9072253,-1.928147,0.05383687,0.09901961
"LYL1",210.0078,-3.383093,0.9757043,-3.467334,0.0005256485,0.001861605
"LYN",77.77624,2.485783,0.7413697,3.35296,0.0007995224,0.002692743
"LYNX1",462.816,1.045459,0.4802598,2.176862,0.02949085,0.0599856
"LYPD1",1841.181,-1.245934,1.370303,-0.9092397,0.3632236,0.4630583
"LYPD3",118.9118,0.213552,0.6509567,0.3280587,0.7428673,0.806227
"LYPD5",273.4642,0.03797988,0.4290718,0.08851636,0.9294663,0.9483215
"LYPD6",474.0814,0.01395353,0.3387888,0.04118652,0.9671472,0.9759936
"LYPD6B",57.36305,1.313362,0.5418145,2.424007,0.0153503,0.03454219
"LYPD8",12.78348,-6.377525,1.730231,-3.685938,0.0002278615,0.0008875775
"LYPLA1",1535.061,-1.050421,0.2394522,-4.386767,1.150479e-05,6.153784e-05
"LYPLA1P3",0.7101854,0.5561493,1.17307,0.4740973,0.6354305,0.7162392
"LYPLA2",731.6215,-0.6781244,0.2624532,-2.583791,0.00977209,0.02355545
"LYPLAL1",180.1659,-0.5401232,0.210764,-2.562692,0.01038641,0.02481804
"LYRM1",425.0392,-1.712735,0.176906,-9.681612,3.609796e-22,2.184942e-20
"LYRM2",2507.555,-1.264199,0.1559574,-8.106057,5.228896e-16,1.568893e-14
"LYRM4",811.6217,-1.100779,0.2471844,-4.453272,8.457158e-06,4.664614e-05
"LYRM5",312.5712,-1.779052,0.2444955,-7.276419,3.427971e-13,6.986865e-12
"LYRM7",1105.939,-2.181552,0.2513722,-8.678575,4.007589e-18,1.541516e-16
"LYRM9",208.3754,0.8112683,0.64726,1.253389,0.2100643,0.3004418
"LYSMD1",446.0321,-0.2798795,0.1876634,-1.491391,0.1358589,0.2115344
"LYSMD2",412.7181,-2.040935,0.1526047,-13.374,8.579642e-41,1.874384e-38
"LYSMD3",647.6573,-0.9102464,0.2797051,-3.254308,0.001136691,0.003671335
"LYSMD4",375.3427,0.968766,0.2048867,4.728302,2.264048e-06,1.416372e-05
"LYST",449.914,-0.7785543,0.3790831,-2.053783,0.03999674,0.07733847
"LYZ",17.6614,0.274091,0.4310868,0.635814,0.5248977,0.6172254
"LZIC",721.4601,-1.709668,0.2583716,-6.617089,3.663416e-11,5.534509e-10
"LZTFL1",480.1166,-0.6726357,0.2855279,-2.355762,0.01848476,0.0404498
"LZTR1",1280.347,1.369092,0.2199252,6.225262,4.807515e-10,6.069406e-09
"LZTS1",1546.695,1.288891,0.4787102,2.692425,0.007093447,0.01793987
"LZTS2",2056.412,1.310381,0.150605,8.70078,3.296102e-18,1.285526e-16
"M1AP",0.9752172,-3.941285,2.435577,-1.618214,0.1056165,0.1721331
"M6PR",2323.249,-0.0642322,0.1614852,-0.3977591,0.6908078,0.7633663
"MAATS1",870.193,1.375455,0.3713139,3.704292,0.0002119819,0.0008300003
"MAB21L1",145.4891,-6.038983,0.8303912,-7.272455,3.530129e-13,7.179384e-12
"MAB21L3",1905.615,-3.395449,0.5337856,-6.361073,2.003487e-10,2.696126e-09
"MACC1",181.9664,-1.64086,0.5606896,-2.926504,0.003427956,0.009590732
"MACF1",13972.28,2.145514,0.3835317,5.594097,2.217724e-08,2.069974e-07
"MACROD1",733.3733,1.097071,0.2797908,3.921042,8.816699e-05,0.0003803026
"MACROD2",625.9209,-3.860414,0.4454939,-8.665469,4.496587e-18,1.727233e-16
"MACROD2-IT1",0.9220415,0.1360162,1.045275,0.1301247,0.8964677,0.92406
"MAD1L1",825.0904,0.3218536,0.3302068,0.9747031,0.3297075,0.4286351
"MAD2L1",1965.501,-0.6971398,0.1815679,-3.839553,0.0001232583,0.0005120923
"MAD2L1BP",768.8514,-0.6208926,0.2227255,-2.787703,0.005308319,0.0139618
"MAD2L2",1959.833,-0.7902935,0.3059923,-2.582723,0.009802391,0.02362034
"MADCAM1",38.96374,0.628364,0.2414507,2.602453,0.009255947,0.02247597
"MADD",3152.722,0.4732673,0.2971445,1.592717,0.1112236,0.179846
"MAEA",1554.18,0.4763281,0.1467528,3.245786,0.001171267,0.003768646
"MAEL",24.76479,-1.834658,0.4302681,-4.263987,2.008111e-05,0.0001023229
"MAF",460.6142,-3.750141,0.6797608,-5.516853,3.451231e-08,3.096254e-07
"MAF1",2213.332,1.046855,0.1947764,5.374651,7.673131e-08,6.476651e-07
"MAFA",16.23575,1.599269,0.3252754,4.916661,8.803292e-07,5.989666e-06
"MAFB",851.7733,-2.628877,0.2732814,-9.619671,6.6042e-22,3.855529e-20
"MAFF",579.2559,-0.2439158,0.3662511,-0.6659798,0.505424,0.5999014
"MAFG",2836.22,-0.1686018,0.3616922,-0.4661471,0.6411102,0.721278
"MAFG-AS1",221.8504,-0.768933,0.2854188,-2.694052,0.007058918,0.01786385
"MAFK",494.4639,1.133178,0.2378658,4.763938,1.898509e-06,1.208236e-05
"MAGEA1",0.8644671,-3.679939,2.490917,-1.477343,0.1395837,0.2162974
"MAGEA10",2.159767,0.255499,0.8813814,0.2898848,0.7719044,0.8290331
"MAGEA11",3.373814,4.685952,2.558002,1.83188,0.06696936,0.1185498
"MAGEA8-AS1",0.9705073,2.338941,2.178709,1.073544,0.283027,0.3799599
"MAGEA9B",0.6117403,-3.291631,2.489018,-1.322462,0.1860144,0.2723264
"MAGEB10",8.875196,-2.496561,0.6725671,-3.711988,0.0002056381,0.0008074228
"MAGEB17",3.466854,0.7992255,1.108661,0.7208926,0.4709756,0.5676635
"MAGEB6",2.121511,1.572643,1.969591,0.7984616,0.4246027,0.5239321
"MAGEC2",1.025952,2.974071,2.577925,1.153668,0.2486362,0.3436227
"MAGEC3",2.071112,1.668526,1.474755,1.131392,0.2578901,0.353529
"MAGED1",3500.168,-0.2748202,0.3118515,-0.8812534,0.3781807,0.4783104
"MAGED2",2548.016,-0.07789528,0.261201,-0.2982197,0.7655355,0.8241871
"MAGED4",12.02869,0.9893139,0.4379686,2.258869,0.02389151,0.05021814
"MAGED4B",24.23923,2.564342,0.4722016,5.430609,5.616211e-08,4.841298e-07
"MAGEE1",219.5261,0.9029435,0.8374045,1.078264,0.2809158,0.3777605
"MAGEE2",1.211953,0.766901,1.65164,0.4643269,0.6424135,0.7222915
"MAGEF1",3126.705,-0.3762562,0.2519343,-1.493469,0.1353143,0.2108342
"MAGEH1",243.8725,0.1259187,0.5118876,0.245989,0.8056908,0.8555575
"MAGEL2",46.74757,5.987645,2.034736,2.942714,0.00325349,0.009174204
"MAGI1",717.313,0.4388496,0.2802862,1.565719,0.1174143,0.1877716
"MAGI1-IT1",4.942544,1.365321,0.6333592,2.155682,0.03110853,0.06271209
"MAGI2",347.5942,0.2307544,0.5305087,0.4349682,0.6635855,0.7401592
"MAGI2-AS3",86.48241,0.2990869,0.6889046,0.4341486,0.6641806,0.7407332
"MAGI3",880.7053,-0.4785067,0.5142018,-0.9305815,0.3520701,0.4516809
"MAGIX",153.4278,-1.023644,0.3284237,-3.116841,0.001828001,0.00556056
"MAGOH",1406.147,-0.7125391,0.2242691,-3.177162,0.001487241,0.004642976
"MAGOHB",752.6257,-1.613602,0.3004142,-5.371259,7.818886e-08,6.589733e-07
"MAGT1",2352.691,-1.910611,0.1905174,-10.02854,1.141969e-23,8.023621e-22
"MAK",108.4049,-0.6245326,0.3819702,-1.63503,0.1020429,0.1673426
"MAK16",745.2754,-1.043225,0.2912639,-3.581716,0.0003413443,0.001271866
"MAL",69.78329,6.094135,0.8332678,7.313537,2.602007e-13,5.393812e-12
"MAL2",3030.381,-0.718021,0.191097,-3.757365,0.000171712,0.0006900062
"MALAT1",396122.7,-3.133807,0.6650609,-4.712061,2.452244e-06,1.517624e-05
"MALL",287.3249,-0.6369377,0.8061912,-0.7900579,0.429494,0.5284891
"MALRD1",1.418083,-3.714854,1.221868,-3.040306,0.002363375,0.006940708
"MALSU1",469.9483,-0.2982265,0.1371402,-2.174611,0.02965927,0.06028433
"MALT1",732.9393,-1.692862,0.3234078,-5.23445,1.654768e-07,1.306067e-06
"MAMDC2",18.0099,1.412953,1.017006,1.389326,0.1647335,0.246884
"MAMDC2-AS1",37.41967,0.8103971,0.3596993,2.252985,0.02426009,0.05088577
"MAMDC4",289.0048,2.354116,0.3369997,6.985513,2.83817e-12,5.094132e-11
"MAML1",1817.867,0.5589279,0.1990526,2.807941,0.00498594,0.01323337
"MAML2",141.3836,-0.4265919,0.7294088,-0.5848461,0.5586512,0.6482478
"MAML3",372.2117,0.3689232,0.2619132,1.40857,0.1589623,0.2400746
"MAMLD1",78.72953,-0.3737388,0.775192,-0.4821243,0.6297177,0.7112046
"MAMSTR",292.5985,-0.2724227,0.3121652,-0.8726876,0.3828334,0.4830154
"MAN1A1",11.17588,-0.6748563,0.5857428,-1.152138,0.2492645,0.3443209
"MAN1A2",4751.599,-1.82709,0.2649241,-6.896655,5.324125e-12,9.156447e-11
"MAN1B1",1292.78,0.9842073,0.1431121,6.877175,6.105097e-12,1.040359e-10
"MAN1C1",232.7969,-1.104302,0.4196536,-2.631461,0.008501871,0.02091548
"MAN2A1",531.2782,0.1625443,0.4925621,0.3299976,0.7414018,0.8049916
"MAN2A2",1845.626,1.116523,0.3738697,2.986395,0.002822878,0.008105447
"MAN2B1",1029.636,0.5336542,0.1899938,2.808798,0.004972684,0.01320571
"MAN2B2",674.9976,1.134622,0.1893051,5.993619,2.052221e-09,2.280028e-08
"MAN2C1",1394.155,1.290099,0.3058537,4.218025,2.464519e-05,0.0001228701
"MANBA",434.8693,1.210316,0.361692,3.346262,0.0008190887,0.0027497
"MANBAL",1290.473,-0.7601972,0.1090874,-6.968699,3.198851e-12,5.697622e-11
"MANEA",778.0433,-1.047132,0.2679372,-3.908126,9.301492e-05,0.0003985702
"MANEA-AS1",63.60723,-1.963025,0.4725266,-4.154316,3.262623e-05,0.0001576568
"MANEAL",3474.376,1.595795,0.312467,5.107082,3.271716e-07,2.431312e-06
"MANF",910.5257,0.07331505,0.2719858,0.2695547,0.7875028,0.8416483
"MANSC1",605.6688,0.4506018,0.2420723,1.861435,0.0626828,0.1121217
"MANSC4",7.566778,3.636739,0.715191,5.08499,3.676462e-07,2.706913e-06
"MAOA",463.5671,-1.346405,0.997975,-1.349137,0.1772929,0.2622341
"MAOB",376.0189,-1.498678,0.8345748,-1.795738,0.07253622,0.126696
"MAP10",165.1802,-1.531357,0.6266138,-2.443861,0.01453104,0.03297995
"MAP1A",966.9045,-0.1155739,0.3780897,-0.3056786,0.7598494,0.8199277
"MAP1B",18601.46,-0.6047841,0.3196201,-1.892197,0.05846478,0.1060406
"MAP1LC3A",558.5991,-0.213408,0.2016203,-1.058465,0.2898435,0.3870896
"MAP1LC3B",1199.93,-1.887803,0.139351,-13.54711,8.241072e-42,1.936583e-39
"MAP1LC3B2",5.705282,-1.974421,0.6489804,-3.042343,0.002347445,0.006904802
"MAP1LC3C",26.82179,1.766377,0.4671215,3.781407,0.0001559445,0.0006327383
"MAP1S",1593.22,0.7992671,0.3143754,2.542397,0.01100951,0.02607742
"MAP2",8692.152,-0.06093758,0.2914551,-0.2090805,0.8343854,0.8773361
"MAP2K1",1398.852,0.152927,0.2400085,0.637173,0.5240122,0.6163656
"MAP2K2",2421.791,0.2242019,0.1166201,1.922498,0.05454311,0.1000553
"MAP2K3",392.9965,-0.9439174,0.1920225,-4.91566,8.848398e-07,6.015964e-06
"MAP2K4",791.8918,-0.3471506,0.1219735,-2.846114,0.004425632,0.01194348
"MAP2K5",518.7602,-1.086458,0.4286247,-2.534754,0.01125262,0.02656324
"MAP2K6",147.4289,-0.7426798,0.2729508,-2.720929,0.006509873,0.01666289
"MAP2K7",2457.127,0.004548893,0.127122,0.03578367,0.9714549,0.9791934
"MAP3K1",666.7316,-0.9723822,0.3007188,-3.233527,0.001222719,0.003914381
"MAP3K10",743.3271,1.451001,0.2722615,5.329438,9.851698e-08,8.131431e-07
"MAP3K11",1967.769,1.319434,0.1609246,8.199081,2.422319e-16,7.543176e-15
"MAP3K12",375.1964,1.429033,0.322435,4.432005,9.336086e-06,5.099948e-05
"MAP3K13",2675.583,-1.653821,0.3434208,-4.815727,1.466647e-06,9.507028e-06
"MAP3K14",772.5428,-1.268176,0.4718099,-2.687897,0.007190361,0.01813695
"MAP3K14-AS1",73.66498,-0.08657055,0.3293969,-0.2628153,0.7926929,0.845623
"MAP3K15",37.16822,3.448933,0.6833217,5.047305,4.480864e-07,3.241989e-06
"MAP3K19",3.995185,-1.499548,0.9192023,-1.631358,0.1028148,0.1683421
"MAP3K2",2351.684,-0.6699429,0.2321085,-2.886336,0.003897563,0.01068858
"MAP3K3",1056.035,0.3036936,0.2607087,1.164877,0.2440688,0.3387671
"MAP3K4",1087.248,0.3294329,0.2155,1.528691,0.126341,0.1995481
"MAP3K5",407.0413,-0.705124,0.2535155,-2.781384,0.005412766,0.01420045
"MAP3K6",560.1525,-1.330948,0.4074314,-3.26668,0.001088167,0.003535498
"MAP3K7",1964.871,-1.063965,0.1599203,-6.653096,2.8699e-11,4.421702e-10
"MAP3K7CL",65.83238,0.1759239,0.3661949,0.4804107,0.6309354,0.7121863
"MAP3K8",22.50419,2.375534,0.4734165,5.017852,5.225232e-07,3.728461e-06
"MAP3K9",1717.127,1.695607,0.3896794,4.351288,1.353399e-05,7.131421e-05
"MAP4",2249.182,0.9270489,0.1986065,4.667768,3.044901e-06,1.849427e-05
"MAP4K1",124.9956,1.39283,0.5765301,2.415884,0.01569708,0.03520637
"MAP4K2",759.8772,0.4221801,0.1836733,2.298539,0.02153116,0.04607417
"MAP4K3",1356.771,-1.072899,0.1649958,-6.502583,7.89524e-11,1.134545e-09
"MAP4K4",5285.332,-1.728991,0.2583075,-6.693539,2.17837e-11,3.424168e-10
"MAP4K5",1681.243,-0.04909199,0.2537971,-0.1934301,0.8466222,0.8868145
"MAP6",1350.746,3.66061,0.9644293,3.795623,0.000147273,0.0006007793
"MAP6D1",980.6942,-1.213602,0.538276,-2.25461,0.02415783,0.05070551
"MAP7",1003.84,0.3569003,0.2696499,1.323569,0.1856461,0.2719866
"MAP7D1",4332.961,2.061766,0.2672858,7.713714,1.222079e-14,3.0136e-13
"MAP7D2",1007.251,0.5583544,0.5321979,1.049148,0.2941099,0.3912511
"MAP7D3",342.8862,0.5181596,0.7717813,0.6713814,0.5019776,0.5966961
"MAP9",1482.111,-2.154326,0.4812074,-4.476918,7.572845e-06,4.2059e-05
"MAPK1",3011.963,0.4108163,0.4369067,0.9402837,0.3470721,0.4468061
"MAPK10",204.1694,2.754139,0.9619273,2.863147,0.004194559,0.01139909
"MAPK11",874.2572,0.7358254,0.4596361,1.600887,0.109402,0.1773209
"MAPK12",1003.3,1.982482,0.6021813,3.292168,0.0009941825,0.003273439
"MAPK13",2090.86,-0.5387811,0.1975909,-2.72675,0.006396143,0.01641234
"MAPK14",1343.042,-0.479138,0.2702362,-1.773034,0.07622308,0.1317293
"MAPK15",438.955,4.845419,0.7969612,6.079869,1.202811e-09,1.402059e-08
"MAPK1IP1L",3384.877,-0.3735703,0.2254993,-1.656636,0.09759315,0.1614652
"MAPK3",1369.738,0.4561602,0.1700186,2.683002,0.007296464,0.01837024
"MAPK4",377.7298,1.704094,0.7102698,2.39922,0.01643003,0.03658618
"MAPK6",1407.294,-0.8811531,0.3372692,-2.61261,0.008985367,0.02193321
"MAPK7",728.0478,0.2691381,0.2730274,0.9857546,0.3242535,0.4228224
"MAPK8",1762.352,0.02718479,0.2062356,0.1318143,0.8951312,0.9231799
"MAPK8IP1",2243.459,0.6702054,0.1447144,4.631227,3.635053e-06,2.171558e-05
"MAPK8IP2",1913.089,1.198983,0.1356419,8.839324,9.629967e-19,4.025297e-17
"MAPK8IP3",4184.193,2.852295,0.3199729,8.914177,4.914536e-19,2.143995e-17
"MAPK9",1519.128,0.2322533,0.1902823,1.220572,0.2222481,0.3147764
"MAPKAP1",1927.441,0.6282118,0.2278519,2.757105,0.005831555,0.01514147
"MAPKAPK2",1895.299,1.33252,0.4819353,2.764936,0.005693388,0.014836
"MAPKAPK3",236.2669,0.06580826,0.2795429,0.2354138,0.8138876,0.8616147
"MAPKAPK5",1254.66,0.0573159,0.1157418,0.4952048,0.6204556,0.7033859
"MAPKAPK5-AS1",379.7716,-0.6936749,0.12951,-5.356148,8.501502e-08,7.105081e-07
"MAPKBP1",590.9452,0.0966244,0.3108639,0.3108254,0.7559334,0.8170809
"MAPRE1",4208.681,-0.5519306,0.2996267,-1.842061,0.06546624,0.1162791
"MAPRE1P3",3.077165,4.532443,1.014046,4.469662,7.834329e-06,4.33992e-05
"MAPRE2",1359.961,0.164415,0.1757922,0.9352808,0.3496436,0.4493719
"MAPRE3",511.689,1.643834,0.232932,7.057142,1.699614e-12,3.137161e-11
"MAPT",2215.709,1.812011,0.7180701,2.523446,0.01162108,0.02728963
"MAPT-AS1",6.799772,3.394578,0.8479327,4.003357,6.244989e-05,0.0002813515
"MARC1",600.6678,1.104125,0.4020856,2.745995,0.006032768,0.01558865
"MARC2",225.5597,1.05919,0.3605418,2.937775,0.003305772,0.009300998
"MARCH1",256.3046,1.098835,1.126754,0.9752217,0.3294503,0.4283405
"MARCH10",63.56913,-0.6615001,0.4060436,-1.629136,0.1032843,0.168982
"MARCH11",120.9774,-0.3462475,1.381582,-0.2506166,0.8021105,0.8530546
"MARCH2",320.2151,0.2869827,0.1610128,1.78236,0.07469051,0.129603
"MARCH3",335.1521,-1.00541,0.3780682,-2.659334,0.007829539,0.01947045
"MARCH4",825.88,4.06009,0.4676268,8.682329,3.877448e-18,1.497637e-16
"MARCH5",1473.788,-0.3315067,0.2812144,-1.17884,0.2384619,0.3325694
"MARCH6",11116.25,-0.2944058,0.266963,-1.102796,0.2701157,0.3664087
"MARCH7",2920.502,-1.146078,0.273085,-4.19678,2.707365e-05,0.0001335016
"MARCH8",969.4684,0.6397341,0.3912421,1.635136,0.1020205,0.1673355
"MARCH9",1482.682,0.421817,0.3795453,1.111375,0.2664071,0.3625387
"MARCKS",12122.76,-1.274045,0.3232874,-3.940905,8.117492e-05,0.0003534136
"MARCKSL1",13966.81,0.688028,0.1453435,4.733806,2.203481e-06,1.383745e-05
"MARCKSL1P2",7.537822,-1.168393,0.5606018,-2.084176,0.03714419,0.07271265
"MARCO",0.7037398,-3.373985,1.889791,-1.785375,0.07420049,0.1289338
"MARK1",1771.596,1.328844,0.2191311,6.064148,1.326547e-09,1.534777e-08
"MARK2",1849.029,0.2415204,0.1260839,1.915553,0.05542207,0.1013803
"MARK2P15",1.042589,-3.988547,2.327804,-1.713437,0.08663209,0.1462822
"MARK2P9",2.499403,-0.1667819,0.7195935,-0.2317724,0.8167148,0.8635942
"MARK3",3231.727,-0.4674523,0.2590754,-1.80431,0.07118274,0.1247293
"MARK4",769.9596,0.6440873,0.211367,3.047246,0.002309486,0.006805521
"MARS",3321.427,0.4223992,0.2026214,2.084673,0.03709901,0.07263946
"MARS2",180.763,-0.2616533,0.2295781,-1.139714,0.2544056,0.3497123
"MARVELD1",416.9942,1.318529,0.4970163,2.652889,0.007980609,0.01978455
"MARVELD2",1455.092,-1.129583,0.2557023,-4.41757,9.98169e-06,5.412604e-05
"MARVELD3",502.2586,-1.878351,0.2248761,-8.352825,6.664962e-17,2.218797e-15
"MAS1",101.031,-10.30538,0.8835677,-11.66338,1.961047e-31,2.515537e-29
"MASP1",14.8958,-2.860872,0.9342602,-3.062179,0.00219732,0.006520147
"MASP2",26.59536,1.629227,0.5698154,2.85922,0.004246847,0.01151545
"MAST1",1663.987,1.861201,0.2613766,7.120765,1.073294e-12,2.0362e-11
"MAST2",4977.275,1.583004,0.2120059,7.466795,8.21719e-14,1.838284e-12
"MAST3",569.7615,0.9024213,0.2432799,3.709396,0.0002077545,0.0008149387
"MAST4",1765.685,-0.2898011,0.2026667,-1.429939,0.1527344,0.2325022
"MAST4-AS1",11.75402,-0.9779122,0.5041908,-1.939568,0.05243225,0.09689503
"MAST4-IT1",11.59716,-1.18138,0.53685,-2.200577,0.02776599,0.05697733
"MASTL",938.294,-0.2670066,0.2724903,-0.9798756,0.3271475,0.4259407
"MAT1A",10.73109,0.7600901,0.6637465,1.145151,0.2521465,0.3473568
"MAT2A",8839.176,-0.1706946,0.2973395,-0.5740729,0.5659185,0.6543995
"MAT2B",940.0932,-0.9796845,0.2636249,-3.716206,0.0002022365,0.0007953993
"MATK",8.363938,5.016156,0.8890708,5.642021,1.680651e-08,1.60676e-07
"MATN1",13.87522,2.544737,0.6564161,3.876713,0.0001058769,0.0004475802
"MATN1-AS1",56.79589,2.336952,0.7349429,3.179774,0.0014739,0.004607728
"MATN2",1601.709,2.985985,0.5863874,5.092172,3.539843e-07,2.613894e-06
"MATN3",2.109295,1.153768,1.025995,1.124536,0.2607857,0.3565793
"MATN4",10.01008,1.025065,0.6992432,1.465963,0.1426584,0.2202086
"MATR3",13753.05,-1.196852,0.193992,-6.169594,6.846544e-10,8.358254e-09
"MAU2",2327.696,0.5526142,0.1510447,3.658614,0.0002535832,0.0009766148
"MAVS",2036.413,-1.822908,0.26238,-6.947588,3.715843e-12,6.559997e-11
"MAX",1114.372,-0.7856154,0.2940094,-2.672076,0.007538363,0.01888237
"MAZ",11144.68,0.0007636948,0.1555527,0.004909556,0.9960828,0.9971882
"MB",112.1426,-0.6332995,0.7714229,-0.8209499,0.4116748,0.5115114
"MB21D1",1043.489,-0.4932405,0.2029707,-2.430107,0.01509438,0.03405125
